satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC
STARLINK-30441,23144F,0.0150069976094955,11.852414852846096,0.0652917615108692
STARLINK-30460,23144G,0.0124169443516028,29.298063625586654,0.0417502078830918
STARLINK-30444,23144H,0.009473790969172,197.9997277864283,0.0565593618138535
STARLINK-30446,23144J,0.0133546699272024,16.72342029516169,0.0507183777627737
STARLINK-30445,23144K,0.0351515314099713,5.814422986772592,0.0561489948946479
STARLINK-30447,23144L,0.0139882821529052,34.43603648083538,0.0396791865671495
STARLINK-30434,23144M,0.010792648858851,97.368050940632,0.047941128773411
STARLINK-30429,23144N,0.0086481317048775,0.2404574557964614,0.0326303328925873
STARLINK-30284,23144P,0.0090858818923833,26.52861336492545,0.0554432089880278
STARLINK-30433,23144Q,0.0018861037538043,1.2712700600705171,0.0647908139702383
STARLINK-30358,23144R,0.0224062459218073,63.65151032501692,0.0468572025270955
STARLINK-30436,23144S,0.0237846796721714,4.3031367869885,0.0574348549228913
STARLINK-30339,23144U,0.0045860597370287,2483.843229537448,0.036458857781429
STARLINK-30282,23144V,0.0258988234705487,3.1848131925319185,0.0144122208596318
STARLINK-30340,23144W,0.008430239554426,2.1066011551676267,0.0065087938476827
STARLINK-30279,23144X,0.0106124559099973,305.3756820231104,0.0020085325436218
YAOGAN-39 02A,23145A,0.0196790941053621,6.957001204472911,7.07540857762623e-05
YAOGAN-39 02B,23145D,0.0146140040334146,1.6290916799889763,0.000916168572117
YAOGAN-39 02C,23145E,0.0150061360869791,1.919497595179621,0.0004893326894819
STARLINK-30465,23146A,1.598931008617157,30625.40646171044,0.042579700083166
STARLINK-30470,23146B,0.0011412753304054,3.443429252550312,0.0421288268660524
STARLINK-30473,23146C,0.0530127954683409,41.51576538257925,0.049242838677941
STARLINK-30443,23146D,0.0758960295415056,144.32260326996112,0.0401536083864047
STARLINK-30467,23146E,0.0103413774701306,11.738718736550553,0.0602166202435672
STARLINK-30469,23146F,0.0191846151657997,114.98620762675228,0.0471531638190959
STARLINK-30474,23146G,0.0681847790763399,119.79188541534342,0.0404836022914164
STARLINK-30479,23146H,0.0128742815556046,206.48122709526356,0.0461398232064407
STARLINK-30481,23146J,0.0705886962282545,0.0331986788730168,0.0430190482077029
STARLINK-30457,23146K,0.0727623703527585,301.4243087577255,0.0809886994959607
STARLINK-30472,23146L,3.988760096022946e-06,17.533063711747598,0.0954978681927946
STARLINK-30462,23146M,0.0309040538610294,772.2815378385204,0.0546106061727306
STARLINK-30449,23146N,0.0105831027745288,5.221473610789424,0.0342227695575643
STARLINK-30466,23146P,0.009289083396904,179.5997572351,0.044082864470078
STARLINK-30428,23146R,0.040691266390853,252.7800952830024,0.0276986305518915
STARLINK-30482,23146S,0.0041176098586125,13.950221178055951,0.0498272539167253
STARLINK-30464,23146T,0.0140999716397113,36.97813048777184,0.0565615780657384
STARLINK-30463,23146U,0.0697973813592742,3462.70930155324,0.0131630854012725
STARLINK-30453,23146V,0.0190938749527383,36.504252503895344,0.0646133173162214
STARLINK-30478,23146W,0.1140604198110243,88.25472242051838,0.0075654375698185
STARLINK-30477,23146X,0.0538041615177633,97.57408077137876,0.0225976795048093
STARLINK-30450,23147A,0.039932011304728,64.09647680624722,0.0404588934826136
STARLINK-30483,23147B,0.0629547080422431,1084.4959581224489,0.0617575477716609
STARLINK-30454,23147C,0.0068070128398068,7.778292054843601,0.0762263151399557
STARLINK-30501,23147E,7.078079822084449,132314.3708387722,0.0274818203333666
STARLINK-30499,23147F,0.0693053891537325,25.5408653362236,0.0356614130420995
STARLINK-30496,23147G,0.0037891355421445,4.416874555707912,0.0148292219766018
STARLINK-30485,23147H,0.0006373291996902,4.628755288203948,0.0417539364901444
STARLINK-30492,23147J,0.0407273627339469,134.53414326725863,0.0214045933046723
STARLINK-30440,23147L,0.0060823661007836,0.3822566606164679,0.0389654164762032
STARLINK-30487,23147M,0.0349003446012283,148.7301009694063,0.0709092390897279
STARLINK-30452,23147N,0.020693892734903,224.39034113514984,0.0132944544440295
STARLINK-30468,23147P,0.9287045592054428,47461.76545133717,0.0121294635815815
STARLINK-30448,23147R,0.036403492840467,45.761815854969456,0.0671303500890551
STARLINK-30476,23147T,38.80340952765969,431392.1721114117,0.0282622111973179
STARLINK-30488,23147U,0.0009290469223916,4.0768514392014055,0.0220583942328135
STARLINK-30471,23147V,0.0071129530556939,4797.23852820497,0.016795592922798
STARLINK-30461,23147W,0.0149922618460076,6.915128472510348,0.0273890332938231
STARLINK-30712,23148A,0.0031675176335748,26.49683103221426,0.0098705913331719
STARLINK-30716,23148B,5.5076910773995744e-05,0.7971478189038563,0.0177672171765173
STARLINK-30400,23148C,0.0029274148707831,77.8483858835508,0.0297017179884421
STARLINK-30710,23148D,0.006149710153075,17.116657702661648,0.0174765552503378
STARLINK-30714,23148E,4.177283350879176e-05,18.25190743015427,0.0177067929948801
STARLINK-30711,23148F,0.0002578530457622,19.640819556154565,0.0129897941127411
STARLINK-30715,23148G,0.004035397701518,5.887323849024661,0.0317694202069302
STARLINK-30455,23148H,0.0048876758018024,11.97660337551519,0.0823299312996625
STARLINK-30456,23148J,0.0073618621121634,37.235649863377326,0.0254605146505551
STARLINK-30708,23148K,0.0001271750248071,2.9337662797056367,0.0809907222872743
STARLINK-30705,23148L,0.0001884171496749,2.3317119863192874,0.007262047673608
STARLINK-30704,23148M,0.00891263223127,5.087890310424518,0.0044886007288433
STARLINK-30706,23148N,0.0073005864237866,0.7332807095399799,0.0391186851106237
STARLINK-30707,23148Q,0.0017344268603912,3.468404301247204,0.0319585338485144
STARLINK-30701,23148R,0.0068873347991399,110.83487454768978,0.0333323370385655
STARLINK-30399,23148S,0.005688600181086,2.050925669828536,0.0360266153105469
STARLINK-30713,23148T,0.0119890439544092,7.096576654690932,0.0063277375402871
STARLINK-30700,23148U,0.0128928689283037,9.953504073665028,0.0165856294983324
STARLINK-30703,23148V,0.0018018928057322,0.4763764724825247,0.0136596670571806
STARLINK-30702,23148W,0.002378270685031,82.64022627813304,0.0522438068474203
YAOGAN-33 04,23149A,0.0032419618463556,0.0349769737539899,0.0011864160749437
STARLINK-30396,23151A,0.005311976167291,12.059034874697478,0.0265284848477493
STARLINK-30524,23151B,0.020737656397709,57.156244667244025,0.0057344103077566
STARLINK-30521,23151C,0.0209759640024321,1.1291613042130808,0.0695420199702657
STARLINK-30528,23151D,0.0402158664445971,93.93700933902387,0.053626742231183
STARLINK-30495,23151E,0.0142245777489279,6.475622201241188,0.0547414661922973
STARLINK-30494,23151G,0.0174747514642375,4.599254541639766,0.1392255376731725
STARLINK-30498,23151H,0.0212690321658249,12.005104752975214,0.0676130700648518
STARLINK-30505,23151J,0.0234545669668097,129.23748310487895,0.0204398375462037
STARLINK-30502,23151K,0.0119128078317672,0.9008653893398292,0.0499892211399397
STARLINK-30489,23151L,0.0339751710657032,2.4280848850630985,0.054971538056633
STARLINK-30503,23151M,0.0433212380669088,24.977563795210138,0.0005386958491377
STARLINK-30512,23151N,0.0008492788924932,8.377335860514668,0.0578716797306002
STARLINK-30509,23151P,0.001392385930615,68.70503930721297,0.0527683960074042
STARLINK-30511,23151Q,0.0015262541522861,17.98197305822905,0.1531580330588545
STARLINK-30508,23151R,0.000107226188524,6.423411965663565,0.0705155006310844
STARLINK-30510,23151T,0.0068524454841768,52.87079395727955,0.0573557126647349
STARLINK-30507,23151U,0.1063564575067779,42.16308633137442,0.0303889785377427
STARLINK-30515,23151V,0.0306732628803511,8.361608482455935,0.1360961590160152
STARLINK-30516,23151W,0.0476784272569649,8.685392759642486,0.0425110495537349
STARLINK-30519,23151X,0.0528795740649648,17.52651002499922,0.0423403752019128
YAOGAN-39 03A,23152A,0.0019782121266405,7.988375723941594,0.0013814951617001
YAOGAN-39 03B,23152C,1.244568527332487,6810.612486732732,0.0004425693349668
YAOGAN-39 03C,23152E,0.0117819433254268,0.6569062391137936,0.0006762412659251
STARLINK-30537,23153A,0.0224055053222708,36.30817470374636,0.0272080808544533
STARLINK-30534,23153B,0.047689724684939,151.8245883284013,0.0828596780061307
STARLINK-30536,23153C,0.0090744673640514,1.1366626257698496,0.0480219724945988
STARLINK-30538,23153D,0.0127413741707171,1.3293675266770928,0.0491982083154618
STARLINK-30517,23153E,0.0110932699081469,1.875319043542796,0.0159863728750749
STARLINK-30523,23153G,0.0097267208441405,13.5421478913527,0.0274201364896609
STARLINK-30531,23153H,0.0084258299281696,45.36328172307161,0.0906799737154193
STARLINK-30552,23153J,0.0007363059371606,60.27465807245521,0.0166553949235166
STARLINK-30545,23153K,0.0031287141189943,8.846565992523086,0.0916940750909717
STARLINK-30535,23153L,0.0038199374967521,22.12038569458105,0.098173143301781
STARLINK-30540,23153M,0.0066499985547661,78.47710834382687,0.0737630852969859
STARLINK-30539,23153P,0.0360446155111175,23.55836580485959,0.012247361626197
STARLINK-30530,23153Q,0.0155218248539996,1.9745575053647135,0.0453985589817479
STARLINK-30526,23153R,0.0142867823045863,0.0356467728305227,0.0305525191441056
STARLINK-30527,23153S,0.0028495687735035,3.2280027153238136,0.0401197756514886
STARLINK-30522,23153T,0.0060183501383379,2.713325936644298,0.0259765191494488
STARLINK-30486,23153U,0.0234915651669209,54.64504298196036,0.11437481393935
STARLINK-30520,23153V,4.702083200439197,15363.712787897934,0.0537325476664054
STARLINK-30497,23153W,0.042835544069259,280.4407319249322,0.0520649703784028
STARLINK-30525,23153X,0.1355802004960841,215.2095335900022,0.0657620237274193
THEOS-2 (T2V),23155A,0.0036448081161008,0.080161975168056,0.0018634154500625
FORMOSAT-7R (TRITON),23155B,0.0049587816911164,0.0389784567254044,0.0008011480595785
ANSER FOLLOWER 2,23155C,0.1974634240331681,4346.594642055796,0.0001429798905551
ANSER FOLLOWER 1,23155D,0.001900315142284,18.711819737441107,0.0004703623524187
NESS,23155E,0.0036425942277146,0.0565490019637309,3.847184986080349e-05
CSC-2,23155F,0.0051048828732723,0.5996776881910696,3.217075826846744e-07
CSC-1,23155G,0.0061072466280702,0.0410198467390356,0.000256348322507
PRETTY,23155H,0.0065236342408765,0.1855047255537295,0.0001410694402955
MACSAT (FINCH 1),23155J,0.0067796191594585,0.0641136697554518,0.0002623153370071
PVCC,23155K,0.0071237999503425,3.3670037933927164,0.0005772089326836
STARLINK-30514,23156A,0.0978222929417586,202.95760101439288,0.0815178821289143
STARLINK-30518,23156B,0.0122388205498215,14.725441578385002,0.0510226342311789
STARLINK-30549,23156C,0.0029020569881671,40.30772613092502,0.0236229604844389
STARLINK-30556,23156D,0.0063442348912907,9.572308812858758,0.1035513347436391
STARLINK-30561,23156E,0.0536896582828805,30.852210032550644,0.0094133424059691
STARLINK-30562,23156F,0.0235050067675625,61.57587010127365,0.0251516155251218
STARLINK-30565,23156G,0.0187721463534713,12.20224776894044,0.0087780192296222
STARLINK-30438,23156H,0.0148722112574525,0.9520775562082704,0.0058044748482713
STARLINK-30437,23156J,0.0111579341523877,21.95396706014032,0.037866522460437
STARLINK-30533,23156K,0.0217936140789167,751.3775083348861,0.0205164674857421
STARLINK-30560,23156L,0.0075776908830129,43.6617526611172,0.0190019462752471
STARLINK-30555,23156N,0.0017747226372814,139.68201163284928,0.0039838124502729
STARLINK-30542,23156P,0.0076497788363817,29.17612575497685,0.007686025296241
STARLINK-30563,23156Q,0.0182762692242582,27.058129445049108,0.0749146802722274
STARLINK-30564,23156R,0.1828038042276035,1503.604744693267,0.064643569275784
STARLINK-30547,23156S,0.0152678390614767,9.117685793147356,0.0066329069643733
STARLINK-30550,23156T,0.0052181176209153,51.53364917379125,0.020688070198876
STARLINK-30548,23156U,0.0151075609228604,53.74019750822143,0.0237177014870038
STARLINK-30529,23156V,0.0122985965688023,2.487421256578725,0.0095851536206183
STARLINK-30554,23156W,0.0057336881018435,3.3648544963054325,0.0061394330254917
STARLINK-30568,23158A,0.0122099333964829,2.776896046016399,0.0516645266290551
STARLINK-30575,23158B,0.0012656931420664,6.011301702140377,0.0864438593262641
STARLINK-30577,23158C,0.002347479190674,16.32736934400741,0.0084831926225191
STARLINK-30566,23158D,0.4860769354793872,1757.7051394754826,0.1570954911657951
STARLINK-30544,23158E,0.0077212680129487,28.13552384388214,0.0676321131298395
STARLINK-30553,23158F,0.0026147177286561,3.920185333901218,0.0170550909897426
STARLINK-30541,23158G,0.0060570290936465,34.1188260642508,0.0264102146546475
STARLINK-30573,23158H,0.0070933149687998,5.891512086370481,0.0489065044146702
STARLINK-30582,23158J,0.1878335732527014,451.37466046957553,0.0512927373965245
STARLINK-30558,23158K,0.0219680211553972,13.282449667622474,0.0462308019761326
STARLINK-30579,23158L,0.0266536615760764,8.168933328746256,0.042814544576728
STARLINK-30588,23158M,0.0226974514507153,1.7481340703685793,0.0218026089436576
STARLINK-30585,23158N,0.026203008545197,46.56086312135182,0.0119853099168267
STARLINK-30587,23158P,0.0128253280895383,25.327566571306317,0.0736441226345341
STARLINK-30576,23158Q,0.0664959733291068,10.777605981702177,0.017431551149057
STARLINK-30571,23158R,0.0098697158964487,93.26122334947932,0.0442206190960193
STARLINK-30567,23158S,0.0213576174747153,4.711824443681271,0.0621673452508129
STARLINK-30569,23158T,0.0014421653285943,95.38168198407809,0.0563837054552079
STARLINK-30480,23158U,0.0082582216050186,34.585489566682554,0.0409979485989682
STARLINK-30532,23158V,0.0297337366800934,13.226202261049757,0.0118410830690658
STARLINK-30506,23158X,0.0211917387334606,0.3251674642831603,0.0129468137285628
YUNHAI-1 04,23159A,0.0022005301249677,0.00150089283885,0.0037572858699767
STARLINK-30604,23160A,0.0038585396444929,132.91213987609297,0.1357043310107663
STARLINK-30500,23160B,4.48273384762705e-08,40.3665250764225,0.0590479623274689
STARLINK-30613,23160C,0.0055380982158285,0.001573097124417,0.0694167788116659
STARLINK-30597,23160D,0.0043019811320937,281.7922730091377,0.0168365557067225
STARLINK-30598,23160E,0.0109033171199361,20.003397994879204,0.05354343352902
STARLINK-30603,23160F,0.018442524767458,13.611800592617277,0.0312737741488097
STARLINK-30602,23160G,0.0167205367955358,8.812620558468378,0.0097874879335397
STARLINK-30610,23160H,0.0162687489879721,61.67049310492129,0.0219104757422715
STARLINK-30551,23160J,0.004273229431014,3.4186625315866506,0.0305525116154559
STARLINK-30586,23160K,0.0057915570839686,177.4790204976316,0.06105858138688
STARLINK-30609,23160L,0.0501379754725757,0.021027237954629,0.0114799798104169
STARLINK-30583,23160M,0.0368076037836722,220.58194641726607,0.0224585319216448
STARLINK-30557,23160N,0.0857757169332575,203.9540558783361,0.0840636183218506
STARLINK-30591,23160P,0.0360877310618139,114.9544842621806,0.0188479642797463
STARLINK-30584,23160Q,0.0132514419241691,0.7735910146272311,0.0188806136098009
STARLINK-30590,23160R,0.0044643830530944,20.135249861640236,0.0658786708345424
STARLINK-30608,23160S,0.0057922973040827,135.97560709622886,0.039917962193964
STARLINK-30615,23160T,0.0424532248714947,40.470296329614015,0.0576518199931344
STARLINK-30578,23160U,0.0005217645403275,0.101029995868869,0.0268673148100415
STARLINK-30574,23160V,0.0003990077653374,6.445318902069049,0.0909197341568677
STARLINK-30570,23160W,0.0048346340080924,4.511498448807707,0.0333354007467858
STARLINK-30581,23160X,0.90099883039679,53.59508198435029,0.369441458516929
STARLINK-30594,23161A,0.0296695967292432,36.86717834707135,0.0040730272250487
STARLINK-30614,23161B,0.0006771310824245,7.304949232238087,3.307920508730689e-05
STARLINK-30607,23161C,0.0006319534049501,53.08091350790677,0.0098048487311045
STARLINK-30600,23161D,0.0131666655163858,12.078964162371012,0.0242744007622874
STARLINK-30605,23161E,0.0006297720825251,0.1943209006657727,0.0084285026982071
STARLINK-30592,23161F,0.0552824113715376,4.760524935554307,0.0425075101212936
STARLINK-30589,23161G,0.0030484563855229,205.9835797833537,0.0768454352680635
STARLINK-30617,23161H,0.015235073782288,13.6096370526803,0.0041113461820142
STARLINK-30616,23161J,0.002405554597696,117.1855473811479,0.0313663257713058
STARLINK-30612,23161K,0.0035244460561078,9.677210496108035,0.0062418053777567
STARLINK-30421,23161L,32.25339022691332,305229.99303976225,0.0019577976948822
STARLINK-30611,23161M,765.8719237778243,311627.52444148564,0.1953603370005022
STARLINK-30606,23161N,0.0032615484938289,5.103077418174054,0.0311687105260264
STARLINK-30596,23161P,0.0042322195528741,5.095076506963761,0.0294746690090917
STARLINK-30595,23161Q,0.0010741595542571,0.1278588733954539,0.01086670292833
STARLINK-30593,23161R,0.0373004734156831,16.894857326490204,0.0235975897615889
STARLINK-30353,23161S,0.0090140098323535,17.726209907507688,0.0673381129718027
STARLINK-30572,23161T,0.0094772054401693,43.80286379449306,0.0292492971313393
STARLINK-30580,23161U,0.009521527178847,0.2401192467397506,0.0097326594152558
STARLINK-30493,23161V,0.0007589700367858,8.1865879611186,0.0074181289249113
STARLINK-30601,23161W,0.0018360388807126,2.6353102179309893,0.0083993718459031
STARLINK-30795,23162A,0.0321241531720626,243.4543930864551,0.0924036905646609
STARLINK-30765,23162B,8.735421136064708,83747.53022467649,0.0151568380495436
STARLINK-30768,23162C,0.0048426300745787,0.5386522373677158,0.3155964699648372
STARLINK-30799,23162D,0.0366804054953175,67.35314439573224,0.0762410012183009
STARLINK-30759,23162E,0.5963681284826639,16026.40446278455,0.0483209888507616
STARLINK-30781,23162F,0.0283823258201434,28.861238088160498,0.0790692459980723
STARLINK-30754,23162G,0.0753201101323413,171.90857967572094,0.0960098575662053
STARLINK-30766,23162H,0.0030060746146817,196.1779382488923,0.0536315858065274
STARLINK-30767,23162J,0.0301440227894707,34.95299908745617,0.063723271847864
