satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC,radial_outlier,in-track_outlier,cross-track_outlier
AEHF-1 (USA 214),10039A,0.012219479341433751,0.6150930453215036,0.0003274665133766,1,0,0
COSMOS 2467,10043A,4.659524083015249e-05,0.0001428343639566,0.0006100523401773,0,0,0
STRELA 3,10043B,0.0011581894287794,0.1799212478220711,0.0009392631891344,0,0,0
COSMOS 2468 (RODNIK-S 3),10043C,0.0001970082993114,0.0009795052114728,0.0002715712588206,0,0,0
YAOGAN-11,10047A,0.0029045759938295,0.0422962169889541,2.4211535430455445e-05,0,0,0
ZHEDA PIXING 1B,10047B,0.0028030412061271,7.057772108508551,0.0010236717830401,0,0,0
ZHEDA PIXING 1C,10047C,0.003045078687261,2.3302803882968632,0.001394328303342,0,0,0
SBSS (USA 216),10048A,0.0018827774590744,0.0342628275252749,0.0004595592702414,0,0,0
SHIJIAN-6 04A (SJ-6 04A),10051A,0.0210059461544054,42.48896234274847,0.0025747693393383,0,0,0
SHIJIAN-6 04B (SJ-6 04B),10051B,0.003897760142194,0.739733449643973,0.0025289689771805,0,0,0
XM-5,10053A,0.0087978368944265,1.4879949195534063,0.0498403149271914,0,0,0
GLOBALSTAR M079,10054A,0.0002013797697475,0.0007101756174177,0.002143979054821,0,0,0
GLOBALSTAR M074,10054B,0.0002293802809133,0.0002124978130591,0.0027199367736222,0,0,0
GLOBALSTAR M076,10054C,1.806628911403641e-05,0.0016933260757065,2.7478519172154883e-05,0,0,0
GLOBALSTAR M077,10054D,5.347105520394696e-05,0.0002548179103583,7.665043913708408e-05,0,0,0
GLOBALSTAR M075,10054E,0.0001560856764568,0.0021013164626962,0.0007006093181005,0,0,0
GLOBALSTAR M073,10054F,0.0001833736672122,0.0007473720513618,0.0033784256294272,0,0,0
BSAT-3B,10056B,0.012219479341433751,7.702086017783323,0.0006530450159417,1,0,0
BEIDOU-2 G4,10057A,0.012219479341433751,3.914169783912407,0.0020163386845339,1,0,0
FENGYUN 3B,10059A,0.001264200907259,0.45011541898739,0.0001489289378905,0,0,0
COSMO-SKYMED 4,10060A,0.0033457328485151,2.457792810438824,0.0004860252814684,0,0,0
SKYTERRA 1,10061A,0.0026828210412917,25.51350909356357,0.0160289112488995,0,1,0
O/OREOS (USA 219),10062C,0.0055833703539072,0.0125444109005557,0.0210748468064315,0,0,0
HYLAS 1,10065A,0.012219479341433751,0.017197695985488,0.0027332698615143,1,0,0
INTELSAT 17 (IS-17),10065B,0.0370190846372681,0.3554339732526261,0.01901756128441395,0,0,1
BEIDOU-2 IGSO-2,10068A,0.0264522248689431,4.775697375066331,0.0005976725280104,0,0,0
EUTELSAT KA-SAT 9A,10069A,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
HISPASAT 30W-5,10070A,0.012219479341433751,0.7177992040135444,0.01901756128441395,1,0,1
KOREASAT 6,10070B,0.012219479341433751,30.48270265058588,0.01901756128441395,1,0,1
BEIDOU-2 IGSO-3,11013A,0.012219479341433751,12.47056286989157,0.01901756128441395,1,0,1
RESOURCESAT-2,11015A,0.0019792105266131,0.000429331285859,0.0025575762101031,0,0,0
YOUTHSAT,11015B,0.0005393069528647,0.0013615079892624,5.779483347440895e-05,0,0,0
X-SAT,11015C,0.0017163021807872,0.3501382872156495,0.0020671956472959,0,0,0
INTELSAT 28 (IS-28),11016A,0.012219479341433751,83.37556421031971,0.0050786895936658,1,0,0
YAHSAT 1A,11016B,0.012219479341433751,15.690344835459287,0.01901756128441395,1,0,1
SBIRS GEO-1 (USA 230),11019A,0.0369690308009292,3.952636459884677,0.00043068172872,0,0,0
TELSTAR 14R,11021A,0.012219479341433751,59.7958940855718,0.01901756128441395,1,0,1
GSAT-8,11022A,0.0544856633528063,4.183909991269062,0.0011220585870531,0,0,0
ST-2,11022B,0.0235363565934187,6.068676660412692,0.01901756128441395,0,0,1
ZHONGXING-10,11026A,0.0085040740430261,0.1444438780828248,0.0003837086541649,0,0,0
SJ-11-03,11030A,0.0012082771897174,0.2942399007456842,0.0017413254890822,0,0,0
GLOBALSTAR M083,11033A,0.0001622479559469,0.0023936127922463,0.0023048855955072,0,0,0
GLOBALSTAR M088,11033B,0.0004123933399761,0.0030949802450459,0.0044414366464626,0,0,0
GLOBALSTAR M091,11033C,4.606443900582035e-05,0.004219508570359,0.0033186306032914,0,0,0
GLOBALSTAR M085,11033D,7.593340869178731e-05,0.0003736535865193,0.0006961347259983,0,0,0
GLOBALSTAR M081,11033E,2.345335058004335e-05,0.0001742375530971,3.527498755333367e-05,0,0,0
GLOBALSTAR M089,11033F,9.807528823580566e-05,0.0010289267512914,0.001259318133502,0,0,0
SES-3,11035A,0.0039418174250808,1.811649847148972,5.122354151830358e-05,0,0,0
KAZSAT-2,11035B,0.012219479341433751,35.49745937085193,0.01901756128441395,1,0,1
NAVSTAR 66 (USA 232),11036A,2.988537821527031e-06,0.0004425458156338,8.927853156067614e-06,0,0,0
BEIDOU-2 IGSO-4,11038A,0.0375547247997648,25.51350909356357,0.0016749340267893,0,1,0
SJ-11-02,11039A,0.0007174843774341,0.0743245352899606,0.0002377710588824,0,0,0
ASTRA 1N,11041A,0.012219479341433751,0.2739104626955907,0.0864965299288042,1,0,0
BSAT-3C (JCSAT-110R),11041B,0.012219479341433751,43.25508663019341,0.01901756128441395,1,0,1
PAKSAT-1R,11042A,0.012219479341433751,25.51350909356357,0.0059075377704609,1,1,0
HAIYANG-2A,11043A,0.012219479341433751,25.51350909356357,0.0007197120596117,1,1,0
NIGERIASAT-2,11044B,0.0019952275874878,0.9791238267433648,0.000685064846418,0,0,0
NIGERIASAT-X,11044C,0.0027810373573872,0.0073463424958513,0.0009558183591813,0,0,0
RASAT,11044D,7.556033302745234e-05,0.8055093955890307,0.0010474498062587,0,0,0
APRIZESAT 5,11044E,0.0038600468541621,0.1687637631813003,0.0004189530793457,0,0,0
APRIZESAT 6,11044F,0.0007441551076481,0.098115891639567,6.685598128685502e-05,0,0,0
SES-2,11049A,0.012219479341433751,32.67760479937415,0.01901756128441395,1,0,1
ARABSAT-5C,11049B,0.012219479341433751,50.4104949968697,0.01901756128441395,1,0,1
EUTELSAT 7 WEST A,11051A,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
TACSAT 4,11052A,0.012219479341433751,2.450930846371934,0.0048370797425894,1,0,0
QUETZSAT 1,11054A,0.012219479341433751,1.39343118557075,0.01901756128441395,1,0,1
INTELSAT 18 (IS-18),11056A,0.012219479341433751,3.776680827313241,0.01901756128441395,1,0,1
EUTELSAT 16A,11057A,0.012219479341433751,0.0252151893900892,0.01901756128441395,1,0,1
JUGNU,11058B,0.0003868253648197,0.0015293804417602,0.0455954443436369,0,0,0
SRMSAT,11058D,6.591901809114589e-06,0.0018425289246954,0.0314642356623988,0,0,0
VIASAT-1,11059A,0.0120285728184736,0.1148436820987729,0.01901756128441395,0,0,1
GSAT0101 (GALILEO-PFM),11060A,0.0,0.0,0.0,0,0,0
GSAT0102 (GALILEO-FM2),11060B,0.012219479341433751,0.0679740314014972,7.06550472042011e-06,1,0,0
SUOMI NPP,11061A,0.0026005640150297,0.0003921029574633,0.001076482103277,0,0,0
COSMOS 2476 [GLONASS-M],11064A,0.012219479341433751,0.4279572379055726,0.014891134226639,1,0,0
COSMOS 2477 [GLONASS-M],11064B,0.0006974264025392,0.002726142283702,0.0001901667535583,0,0,0
COSMOS 2475 [GLONASS-M],11064C,0.0040331881381885,0.0197077442043843,4.476093989709102e-05,0,0,0
YAOGAN-12,11066B,0.0236431950429903,51.93762333274181,0.0007473328308985,0,0,0
CHUANGXIN 1-03 (CX-1-03),11068A,0.0006733853194822,0.9872156575747058,0.0023930469311146,0,0,0
SHIYAN-4 (SY-4),11068B,0.0012153060926687,0.0134872692302517,0.0019080240961485,0,0,0
ASIASAT 7,11069A,0.012219479341433751,0.484244891580222,0.01901756128441395,1,0,1
BEIDOU-2 IGSO-5,11073A,0.0009945501988474,2.512009504346823,0.0334854225383445,0,0,0
LUCH-5A,11074B,0.0296377497044188,0.5229761358086478,4.784758598881369e-05,0,0,0
SSOT,11076E,0.0005599296009485,0.9770450669622645,4.1969590284441787e-05,0,0,0
PLEIADES 1A,11076F,8.561671510503197e-05,0.7664596935986951,0.0004469886896812,0,0,0
NIGCOMSAT 1R,11077A,0.012219479341433751,9.53278072451382,0.01901756128441395,1,0,1
ZIYUAN 1-02C (ZY 1-02C),11079A,7.033154681524677e-05,0.5467157618581013,9.285378444422017e-05,0,0,0
GLOBALSTAR M084,11080A,9.687205373142234e-07,0.000132906904082,0.0009435955707099,0,0,0
GLOBALSTAR M080,11080B,0.0003534396634476,0.0002083182677711,0.0031710229299523,0,0,0
GLOBALSTAR M082,11080C,0.0003969687845489,0.000176272096126,0.0015485588509845,0,0,0
GLOBALSTAR M092,11080D,0.0001852200555072,0.0006999960275123,0.0034054747055003,0,0,0
GLOBALSTAR M090,11080E,9.45442635240524e-05,0.000572142956958,0.0004380395254619,0,0,0
GLOBALSTAR M086,11080F,0.0001509138292476,0.0002101554495471,0.0008653209295676,0,0,0
WGS F4 (USA 233),12003A,0.012219479341433751,6.705453100118165,0.01901756128441395,1,0,1
LARES,12006A,0.0012663190322807,0.0009146035500757,0.0071800786482887,0,0,0
SES-4,12007A,0.012219479341433751,93.29128649076974,0.01901756128441395,1,0,1
BEIDOU-2 G5,12008A,0.012219479341433751,3.4105694611618844,0.0012401961480835,1,0,0
MUOS-1,12009A,0.012219479341433751,25.51350909356357,0.0105628582131343,1,1,0
INTELSAT 22 (IS-22),12011A,0.012219479341433751,36.47009695378053,0.01901756128441395,1,0,1
APSTAR-7,12013A,0.012219479341433751,15.011225942774416,0.01901756128441395,1,0,1
YAHSAT 1B,12016A,0.012219479341433751,12.74217398067326,0.0847834980323117,1,0,0
BEIDOU-2 M3,12018A,0.0038683532926297,0.0454348001654563,0.002620555094812,0,0,0
BEIDOU-2 M4,12018B,0.0041014587342486,0.0552040629811637,0.003387549706896,0,0,0
AEHF-2 (USA 235),12019A,0.012219479341433751,0.6785676524585049,0.0143681013794638,1,0,0
YAOGAN-14,12021A,0.0041741580908434,8.70661389382071,0.0006558488134086,0,0,0
JCSAT-13,12023A,0.012219479341433751,6.967578680179296,0.01901756128441395,1,0,1
VINASAT-2,12023B,0.012219479341433751,128.82107845107822,0.01901756128441395,1,0,1
GCOM-W1 (SHIZUKU),12025A,0.0025479237009127,0.0136653791500237,0.0003193168566364,0,0,0
ARIRANG-3 (KOMPSAT-3),12025B,0.0036011643166709,0.0365266929233141,0.0014614098217669,0,0,0
SDS-4,12025C,0.0016508526444516,2.344465645439224,0.0017863499956872,0,0,0
NIMIQ 6,12026A,0.012219479341433751,0.3005822107425713,0.01901756128441395,1,0,1
ZHONGXING-2A,12028A,0.0142403167003007,0.0841641982607456,0.0010277006901544,0,0,0
YAOGAN-15,12029A,0.0001322419920197,0.6871139502968986,0.0018676187184278,0,0,0
INTELSAT 19 (IS-19),12030A,0.012219479341433751,13.725260293284393,0.01901756128441395,1,0,1
NUSTAR,12031A,0.012219479341433751,25.51350909356357,0.0620600503186498,1,1,0
ECHOSTAR 17,12035A,0.05768819104049,29.996226332448096,0.01901756128441395,0,0,1
METEOSAT-10 (MSG-3),12035B,0.012219479341433751,0.1769593896735238,0.0035139473637024,1,0,0
SES-5,12036A,0.012219479341433751,2.449515621434915,0.01901756128441395,1,0,1
EXACTVIEW-1 (ADS-1B),12039C,0.0026139309705262,0.0012186631607703,0.0021268886283644,0,0,0
MKA-PN 1,12039E,0.0015710772435485,0.0008676018497583,0.0019738701264166,0,0,0
COSMOS 2481,12041A,0.0016962306174401,0.1771899653677064,0.0009248208614202,0,0,0
GONETS-M 3,12041B,0.001067546247042,0.1476658121447034,0.0007847920702182,0,0,0
GONETS-M 4,12041D,0.0006881912507562,0.0783036509588017,0.0008052928435644,0,0,0
INTELSAT 20 (IS-20),12043A,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
HYLAS 2,12043B,0.012219479341433751,0.901043613978916,0.000843231639562,1,0,0
EXPRESS-MD2,12044B,0.012219479341433751,17.93065977600577,0.0043770535000502,1,0,0
INTELSAT 21 (IS-21),12045A,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
SPOT 6,12047A,0.0055536037183307,0.3899260665945089,0.0029694134196881,0,0,0
SMDC ONE 1.2,12048B,0.0037378803559329,2.3520273358517905,0.0347403184924377,0,0,0
CINEMA,12048G,0.0408073425511383,29.70866509494401,0.0496685527868542,0,0,0
AEROCUBE 4.5A,12048K,0.012219479341433751,25.51350909356357,0.0398180096072839,1,1,0
METOP-B,12049A,0.0023934673360568,0.0007219323141366,0.0030244942547739,0,0,0
BEIDOU-2 M6,12050B,1.57369402847862e-05,0.2028780479596872,0.0005853838312134,0,0,0
ASTRA 2F,12051A,0.012219479341433751,1.3255997099110706,0.01901756128441395,1,0,1
GSAT-10,12051B,0.012219479341433751,0.925273919966086,0.0457472355997757,1,0,0
VRSS-1,12052A,0.0046289811800824,3.5284049069690617,0.0010946595211738,0,0,0
NAVSTAR 67 (USA 239),12053A,0.012219479341433751,0.1183661510509906,3.735676210213693e-05,1,0,0
GSAT0103 (GALILEO-FM3),12055A,0.0003437044663762,0.0014832043406287,0.0006569250167288,0,0,0
SJ-9A,12056A,0.0050984446441411,0.0364972493275439,0.0004231083383036,0,0,0
SJ-9B,12056B,0.006722114413718,0.2262931050837434,0.0010821177048728,0,0,0
INTELSAT 23 (IS-23),12057A,0.012219479341433751,24.64412441142912,0.01901756128441395,1,0,1
BEIDOU-2 G6,12059A,0.012219479341433751,0.8752137113492051,0.0019482106124485,1,0,0
LUCH-5B,12061A,0.012219479341433751,0.2254014664016076,0.0006967523048128,1,0,0
YAMAL 300K,12061B,0.012219479341433751,58.12596309157328,0.01901756128441395,1,0,1
STAR ONE C3,12062A,0.012219479341433751,0.0636093948586347,0.01901756128441395,1,0,1
EUTELSAT 21B,12062B,0.012219479341433751,0.0043241934252129,0.01901756128441395,1,0,1
ECHOSTAR 16,12065A,0.012219479341433751,90.38815018773488,0.01901756128441395,1,0,1
YAOGAN-16 01A,12066A,0.0046385792783008,0.0002562611518787,0.0051270737873724,0,0,0
YAOGAN-16 01B,12066B,0.0044539362788074,0.0038706496300812,0.0051273639331763,0,0,0
YAOGAN-16 01C,12066C,0.0056822970988522,0.018346779828999,0.0051780788912553,0,0,0
ZHONGXING-12,12067A,0.012219479341433751,36.2117977246972,0.01901756128441395,1,0,1
PLEIADES 1B,12068A,0.0038083189121948,0.4354705998868081,0.0026000454604726,0,0,0
EUTELSAT 70B,12069A,0.0005292991194514,0.3338542185325401,0.01901756128441395,0,0,1
YAMAL 402,12070A,0.012219479341433751,0.495802707803052,0.0033146045945615,1,0,0
GOKTURK 2,12073A,0.001513157970171,1.3538633366349118,9.958672433906112e-05,0,0,0
SKYNET 5D,12075A,0.012219479341433751,14.414892982756436,0.01901756128441395,1,0,1
MEXSAT 3,12075B,0.0589652319504701,25.51350909356357,0.01901756128441395,0,1,1
COSMOS 2482 (RODNIK-S 4),13001A,0.001250226070144,0.0812491015996961,0.0005061180335361,0,0,0
COSMOS 2483 (RODNIK-S 5),13001B,0.0013964115541575,0.3942681656720595,0.000297727577425,0,0,0
COSMOS 2484 (RODNIK-S 6),13001C,0.0011542022706574,0.1217683462442981,0.0005843906523652,0,0,0
TDRS 11,13004A,0.0232015888963632,0.1690128127509033,0.0021891426577939,0,0,0
GLOBALSTAR M097,13005A,0.0002517944669082,0.0026549432036132,0.0030343529273354,0,0,0
GLOBALSTAR M093,13005B,0.0001978485022092,0.0006770678339263,0.0019029331228813,0,0,0
GLOBALSTAR M094,13005C,3.3485353075211085e-05,0.0012192332040617,0.000523249343501,0,0,0
GLOBALSTAR M096,13005D,0.0001272273011513,0.0008001119426445,0.0021121002267451,0,0,0
GLOBALSTAR M078,13005E,0.0004334962703748,1.6444287938494486e-05,0.0022088642213616,0,0,0
GLOBALSTAR M095,13005F,0.0005415693297893,0.0005264664538571,0.0036190733303888,0,0,0
AMAZONAS 3,13006A,0.012219479341433751,62.18524701058372,0.01901756128441395,1,0,1
AZERSPACE 1,13006B,0.012219479341433751,4.0977913544655,0.01901756128441395,1,0,1
LANDSAT 8,13008A,0.0037682309875403,0.2175967980418332,0.0022141185866051,0,0,0
SARAL,13009A,0.0022892892014917,0.0005095516846261,0.0002537180895655,0,0,0
SAPPHIRE,13009C,0.0024450027248701,0.0014325889150998,0.0002129436546229,0,0,0
NEOSSAT,13009D,0.0026024560712752,0.0008541437961599,0.0002200091640328,0,0,0
STRAND-1,13009E,0.0009651655315075,0.0006564114459981,7.378747048970345e-05,0,0,0
BRITE-AUSTRIA,13009F,0.0029189399717501,0.0014885220825233,0.0002832113883113,0,0,0
SBIRS GEO-2 (USA 241),13011A,0.0155717733830525,3.0043210906540816,7.364365665417864e-05,0,0,0
EUTELSAT 117 WEST A,13012A,0.0010512106778501,2.2714408098737326,0.01901756128441395,0,0,1
ANIK G1,13014A,0.0156729227580417,12.650340016805815,0.01901756128441395,0,0,1
GAOFEN-1,13018A,0.0053143627600822,1.5534327661844316,0.0016450777260055,0,0,0
NEE-01 PEGASO,13018B,0.0012672479365093,0.4964164363797813,0.0004639541261849,0,0,0
COSMOS 2485 [GLONASS-M],13019A,0.0074534861160242,0.1196824916102906,0.0114046080646505,0,0,0
ZHONGXING-11,13020A,0.012219479341433751,0.5768599405367842,0.01901756128441395,1,0,1
PROBA-V,13021A,0.0014149026824974,6.279066054643964e-05,0.0013223973275568,0,0,0
VNREDSAT 1,13021B,0.004802592418249,0.0689195793369392,0.0015285518448446,0,0,0
EUTELSAT 7B,13022A,0.012219479341433751,0.0189510422617457,0.0528321549673276,1,0,0
NAVSTAR 68 (USA 242),13023A,0.0027536576704187,0.0086133668082587,0.0002402733579675,0,0,0
WGS F5 (USA 243),13024A,0.012219479341433751,3.625053615058501,0.01901756128441395,1,0,1
SES-6,13026A,0.0282254325329297,0.2841725740849625,0.01901756128441395,0,0,1
COSMOS 2486,13028A,0.0021218628165872,0.4680010194003308,0.0022866879108956,0,0,0
O3B FM5,13031A,0.0001623040978352,0.035739557322357,0.017981970701687,0,0,0
O3B FM4,13031B,0.0001794371857851,0.0244652335996145,0.0196715141885356,0,0,0
O3B FM2,13031C,0.0001507878365916,0.0066223646931454,0.0131802629668422,0,0,0
O3B PFM,13031D,0.0051518197528918,0.5034599793926419,0.0284860657129221,0,0,0
IRIS,13033A,0.0032900861339258,0.0489491016940851,1.4839400560919625e-05,0,0,0
IRNSS-1A,13034A,0.0044625543396574,0.0538966126265256,0.0013244891393988,0,0,0
SJ-11-05,13035A,0.0013765553908235,0.5577343695035324,0.0003817960917547,0,0,0
MUOS-2,13036A,0.0482266624807201,0.4686194964725597,0.0016836614151794,0,0,0
SHIYAN-7 (SY-7),13037A,0.0039404057971707,0.0578637237869817,0.0015210879254308,0,0,0
CHUANGXIN-3 (CX-3),13037B,0.0041970544606267,0.0880487710619254,0.0019639353854155,0,0,0
SHIJIAN-15 (SJ-15),13037C,0.0036088714092507,0.0345912389909919,0.0032223023606797,0,0,0
ALPHASAT,13038A,0.012219479341433751,19.6872920631326,0.0861348456566304,1,0,0
INSAT-3D,13038B,0.012219479341433751,0.0035530865471149,0.0007029516396388,1,0,0
WGS F6 (USA 244),13041A,0.012219479341433751,0.9543777725542382,0.01901756128441395,1,0,1
ARIRANG-5 (KOMPSAT-5),13042A,0.0101377276883844,15.213040893712854,0.0001683320612747,0,0,0
ES'HAIL 1,13044A,0.012219479341433751,0.0159319638024458,0.01901756128441395,1,0,1
GSAT-7,13044B,0.0289510124654372,0.0487160886005382,0.0520078435954351,0,0,0
AMOS-4,13045A,0.0164721996672956,0.0528593685273535,0.0322847110914697,0,0,0
YAOGAN-17 01A,13046A,0.0063846342902031,0.2530618420627225,0.0033273466695839,0,0,0
YAOGAN-17 01B,13046B,0.0051812271914864,0.1840567123400178,0.0064215898639138,0,0,0
YAOGAN-17 01C,13046C,0.0043290887798658,0.791075103192314,0.0047279247410215,0,0,0
GONETS-M 5,13048A,0.0018009970930191,0.0848894267740298,0.0010490811681876,0,0,0
GONETS-M 6,13048B,0.0016145036986182,0.109554630851163,0.0005904379354045,0,0,0
GONETS-M 7,13048C,0.0015678631379259,0.1567520890678786,0.0006784694757852,0,0,0
HISAKI (SPRINT-A),13049A,6.749653481447913e-05,0.0013593953216122,0.0067990105581564,0,0,0
AEHF-3 (USA 246),13050A,0.0045755145509556,0.1500596850477034,8.35218220809485e-05,0,0,0
FENGYUN 3C,13052A,0.0018329089205587,0.0039546452912949,0.0020256189114314,0,0,0
CASSIOPE,13055A,0.0022837063464529,1.2549278448775267,0.0013427948938793,0,0,0
POPACS 2,13055E,0.0065263371734301,2.603581735690564,0.0015774096101534,0,0,0
POPACS 3,13055F,0.002381180315199,0.1589775994549523,0.0077536931831181,0,0,0
ASTRA 2E,13056A,0.0398705672668959,1.8796650216187667,0.01901756128441395,0,0,1
SHIJIAN-16 (SJ-16),13057A,0.0007576802479455,3.021047820528822,0.0129401977603345,0,0,0
FM-6,13058A,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
RADUGA-1M 3,13062A,0.012219479341433751,0.1628684914212646,0.0048755437760563,1,0,0
YAOGAN-19,13065A,0.0003667401973667,1.5922263789925122,0.005629716096592,0,0,0
APRIZESAT 7,13066A,0.0059955263529886,0.0229988496021478,0.0010698802876652,0,0,0
CUBEBUG-2 (LO-74),13066AA,0.0083958965776081,0.3758479816760397,0.0016480546840799,0,0,0
NEE-02 KRYSAOR,13066AB,0.006844564617237,0.7346907829137117,0.0011226591983452,0,0,0
FUNCUBE-1 (AO-73),13066AE,0.0043949635862161,1.833653515157322,0.0024876699791349,0,0,0
UWE-3,13066AG,0.0032252580097136,0.1621323740740018,0.0009516463397089,0,0,0
ZACUBE-1 (TSHEPISOSAT),13066B,0.010137581748363,1.0343526329894073,0.0013120004158701,0,0,0
SKYSAT-A,13066C,0.0085073682869505,0.8103189090405316,0.0003221503368816,0,0,0
DUBAISAT-2,13066D,0.0105933121055361,5.213803505483517,0.0015737147965289,0,0,0
OPTOS,13066E,0.0047785760309186,0.0801657224074492,8.876558312438319e-06,0,0,0
STSAT-3,13066G,0.0051131935733258,0.3049053269637251,0.0014513371496764,0,0,0
WNISAT-1,13066H,0.0026813179351705,0.0048600492090904,8.232828462187236e-05,0,0,0
APRIZESAT 8,13066K,0.0037040915952537,0.1379371608444075,0.000330787651867,0,0,0
TRITON-1,13066M,0.0043757877666335,4.908139618841144,0.0028253679746885,0,0,0
GOMX-1,13066Q,0.0047225310825222,0.4341549479325449,0.000189300893041,0,0,0
SWARM B,13067A,0.0196905660753722,0.6062792112655946,0.0003916284044875,0,0,0
SWARM A,13067B,0.0426671661830588,3.5142990244363004,4.377620382188634e-05,0,0,0
SWARM C,13067C,0.0398088498007272,0.0162428424330937,1.5819812600101708e-06,0,0,0
SHIYAN-5 (SY-5),13068A,0.0016973461511453,0.4263505404418684,0.0009214110278129,0,0,0
SES-8,13071A,0.012219479341433751,36.48347005903545,0.0001464987472606,1,0,0
ALICE,13072F,0.0113884910635042,0.0473700167054548,0.0122717894405529,0,0,0
SMDC ONE 2.4,13072H,0.0268282074028676,5.05841275112684,0.0130659669300343,0,0,0
MCUBED-2,13072L,0.0197404552003094,90.54351590492487,0.0177392634330823,0,0,0
TACSAT 6,13072M,0.0539527797815149,0.8759504093703394,0.0265932875977908,0,0,0
SMDC ONE 2.3,13072N,0.0370432811173772,0.2455163546629794,0.0178097866325372,0,0,0
INMARSAT 5-F1,13073A,0.012219479341433751,16.80912151076277,0.01901756128441395,1,0,1
TKSAT-1 (TUPAC KATARI),13075A,0.012219479341433751,1.3116133515250337,0.01901756128441395,1,0,1
COSMOS 2488 (RODNIK-S 7),13076A,0.0014856228154627,0.3069732411430584,4.012343892674492e-05,0,0,0
COSMOS 2489 (RODNIK-S 8),13076B,0.0014457186712764,0.3826600927192377,0.0001240555093652,0,0,0
COSMOS 2490 (RODNIK-S 9),13076C,0.0011390025961442,0.1748779023133327,1.1978279624842611e-05,0,0,0
EXPRESS-AM5,13077A,0.0107449247171525,0.481140523388579,0.01901756128441395,0,0,1
COSMOS 2493 (SKRL-756 1),13078A,0.0025329552206853,0.1113537489170356,0.0012905470832138,0,0,0
